country,iso3,who.region,resource,unit_cost,cost.m,cost.sd
Dominican Republic,DOM,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,17.49,6.55
Ecuador,ECU,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,15.74,5.26
Egypt,EGY,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10,3.41
El Salvador,SLV,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,11.99,3.75
Equatorial Guinea,GNQ,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,17.22,6.44
Eritrea,ERI,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,16.9,6.43
Estonia,EST,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,42.85,18.77
Eswatini,SWZ,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10.73,3.38
Ethiopia,ETH,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.93,1.43
Fiji,FJI,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,13.64,4.61
Finland,FIN,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,80.14,37.41
France,FRA,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,66.5,30.48
French Polynesia,PYF,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,66.5,30.48
Gabon,GAB,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,17.59,6.36
Gambia,GMB,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.23,1.25
Georgia,GEO,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,11.36,4.03
Germany,DEU,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,75.88,35.59
Ghana,GHA,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,9,2.52
Greece,GRC,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,35.38,14.75
Greenland,GRL,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,84.12,41.35
Grenada,GRD,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,23.25,8.57
Guam,GUM,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,62.68,29.51
Guatemala,GTM,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,14.09,4.46
Guinea,GIN,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6.83,1.67
Guinea-Bissau,GNB,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.35,1.27
Guyana,GUY,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,16.5,6.27
Haiti,HTI,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6.59,1.62
Honduras,HND,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,9.41,2.62
Hungary,HUN,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,31.48,13.36
Iceland,ISL,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,94.27,44.75
India,IND,SEA,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,7.04,2.03
Indonesia,IDN,SEA,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10.94,3.71
Iran (Islamic Republic of),IRN,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6.66,2.26
Iraq,IRQ,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,12.43,4.02
Ireland,IRL,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,123.76,62.44
Israel,ISR,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,74.33,33.79
Italy,ITA,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,56.07,25.17
Jamaica,JAM,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,14.06,4.5
Japan,JPN,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,68.35,30.88
Jordan,JOR,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,12.54,4.12
Kazakhstan,KAZ,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,19.75,7.96
Kenya,KEN,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,8.03,2.13
Kiribati,KIR,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10.29,2.51
Kuwait,KWT,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,55.75,25.65
Kyrgyzstan,KGZ,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.04,1.36
Lao People's Democratic Republic,LAO,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,8.67,2.67
Latvia,LVA,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,34.64,14.69
Lebanon,LBN,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,13.45,4.61
Lesotho,LSO,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.5,1.32
Liberia,LBR,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.35,1.28
Libya,LBY,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10.83,3.58
Lithuania,LTU,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,37.73,16.48
Luxembourg,LUX,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,159.61,82.75
Madagascar,MDG,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,4.24,1
Malawi,MWI,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.36,1.27
Malaysia,MYS,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,22.18,9.04
Maldives,MDV,SEA,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,19.07,6.77
Mali,MLI,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.59,1.34
Malta,MLT,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,49.99,22.38
Marshall Islands,MHL,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,17.35,4.61
Mauritania,MRT,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6.82,1.87
Mauritius,MUS,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,19.82,7.64
Mexico,MEX,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,19.59,7.43
Micronesia (Federated States of),FSM,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,16.69,4.31
Monaco,MCO,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,234.61,130.6
Mongolia,MNG,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,11.28,3.83
Montenegro,MNE,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,17.88,6.87
Montserrat,MSR,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,23.19,7.07
Morocco,MAR,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10.24,3.07
Mozambique,MOZ,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,4.46,1.06
Myanmar,MMR,SEA,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6.02,1.62
Namibia,NAM,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,12.74,4.09
Nauru,NRU,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,26.87,9.68
Nepal,NPL,SEA,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.48,1.41
Netherlands,NLD,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,83.97,39.94
New Caledonia,NCL,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,83.97,39.94
New Zealand,NZL,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,70.62,32.25
Nicaragua,NIC,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,7.5,2.09
Niger,NER,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.68,1.36
Nigeria,NGA,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,8.45,2.32
Niue,NIU,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,44.52,17.84
North Macedonia,MKD,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,14.68,5.4
Northern Mariana Islands,MNP,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,37.1,16.95
Norway,NOR,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,104.09,50.33
Oman,OMN,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,31.21,12.95
Pakistan,PAK,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.16,1.38
Palau,PLW,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,33.12,12.72
Panama,PAN,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,25.85,10.54
Papua New Guinea,PNG,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,11.39,3.02
Paraguay,PRY,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,13.38,4.64
Peru,PER,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,16.64,5.69
Philippines,PHL,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10.59,3.29
Poland,POL,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,30.9,13.16
Portugal,PRT,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,42.43,18.34
Puerto Rico,PRI,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,58.36,25.65
Qatar,QAT,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,79.01,38.78
Republic of Korea,KOR,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,55.56,25.03
Republic of Moldova,MDA,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,12.41,4.3
Romania,ROU,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,26.29,11.01
Russian Federation,RUS,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,21.62,8.82
Rwanda,RWA,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.39,1.29
Saint Kitts and Nevis,KNA,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,35.86,14.6
Saint Lucia,LCA,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,23.62,8.32
Saint Vincent and the Grenadines,VCT,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,19.09,6.66
Samoa,WSM,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,14.24,4.15
San Marino,SMR,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,76.89,36.64
Sao Tome and Principe,STP,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,9.5,2.51
Saudi Arabia,SAU,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,37.09,16.55
Senegal,SEN,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,7.46,1.89
Serbia,SRB,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,18.08,6.87
Seychelles,SYC,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,24.43,9.87
Sierra Leone,SLE,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,3.92,0.92
Singapore,SGP,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,90.57,45.05
Sint Maarten (Dutch part),SXM,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,53.13,23.35
Slovakia,SVK,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,37.33,15.87
Slovenia,SVN,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,46.58,20.63
Solomon Islands,SLB,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,13.03,3.21
Somalia,SOM,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,4.19,1.02
South Africa,ZAF,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,14,4.79
South Sudan,SSD,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,8.03,2.12
Spain,ESP,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,49.35,21.78
Sri Lanka,LKA,SEA,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10.21,3.53
Sudan,SDN,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,2.88,0.74
Suriname,SUR,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,15.99,5.91
Sweden,SWE,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,84.44,39.85
Switzerland,CHE,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,128.87,63.7
Syrian Arab Republic,SYR,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,128.87,63.7
Tajikistan,TJK,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,4.24,1.08
Thailand,THA,SEA,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,17.26,6.48
Timor-Leste,TLS,SEA,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,7.1,1.78
Togo,TGO,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6.12,1.47
Tokelau,TKL,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,23.19,7.07
Tonga,TON,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,16.63,4.92
Trinidad and Tobago,TTO,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,31.97,13
Tunisia,TUN,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,9.98,3.25
Turkey,TUR,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,18.6,7.54
Turkmenistan,TKM,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,18.66,6.86
Turks and Caicos Islands,TCA,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,48.37,19.56
Tuvalu,TUV,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,16.73,4.54
Uganda,UGA,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.39,1.29
Ukraine,UKR,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,10.36,3.57
United Arab Emirates,ARE,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,69.71,33.35
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,68.7,31.39
United Republic of Tanzania,TZA,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6.24,1.53
United States of America,USA,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,98.81,47.68
Uruguay,URY,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,32.63,13.07
Uzbekistan,UZB,EUR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6,1.78
Vanuatu,VUT,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,14.88,3.72
Venezuela (Bolivarian Republic of),VEN,AMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,14.88,3.72
Viet Nam,VNM,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,8.99,2.8
Wallis and Futuna Islands,WLF,WPR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,44.52,17.84
Yemen,YEM,EMR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,7.39,1.77
Zambia,ZMB,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,5.41,1.36
Zimbabwe,ZWE,AFR,Bedaquiline-based TPT adverse events treatment,c_aes_BDQ,6.37,1.57
Afghanistan,AFG,EMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,10.88,1.58
Albania,ALB,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,141.39,28.02
Algeria,DZA,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,82.94,15.7
American Samoa,ASM,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,357.87,77.11
Andorra,AND,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1608.29,387.43
Angola,AGO,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,43.97,7.73
Anguilla,AIA,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,924.83,212.44
Antigua and Barbuda,ATG,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,471.68,102.81
Argentina,ARG,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,248.58,51.79
Armenia,ARM,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,111.55,21.7
Aruba,ABW,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1127.93,263.79
Australia,AUS,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,2137.76,523.83
Austria,AUT,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1967.19,479.34
Azerbaijan,AZE,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,109.66,21.35
Bahamas,BHS,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1056.83,245.64
Bahrain,BHR,EMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,831.74,190.56
Bangladesh,BGD,SEA,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,46.78,8.14
Barbados,BRB,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,503.54,109.61
Belarus,BLR,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,179.3,36.46
Belgium,BEL,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1788.03,432.64
Belize,BLZ,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,120.08,22.85
Benin,BEN,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,29.54,4.82
Bermuda,BMU,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,5638.78,1481.17
Bhutan,BTN,SEA,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,77.33,14.57
Bolivia (Plurinational State of),BOL,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,78.89,14.71
Bosnia and Herzegovina,BIH,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,167.57,33.73
Botswana,BWA,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,189.91,38.65
Brazil,BRA,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,193.33,39.29
British Virgin Islands,VGB,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,193.33,39.29
Brunei Darussalam,BRN,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1002.83,233.2
Bulgaria,BGR,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,302.51,64.08
Burkina Faso,BFA,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,18.84,2.86
Burundi,BDI,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,7.43,1.16
Cabo Verde,CPV,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,77.62,14.26
Cambodia,KHM,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,34.72,5.84
Cameroon,CMR,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,34.91,5.8
Canada,CAN,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1725.02,416.18
Cayman Islands,CYM,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,4197.98,1079.95
Central African Republic,CAF,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,12.5,1.87
Chad,TCD,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,14.35,2.1
Chile,CHL,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,423.18,91.88
China,CHN,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,323.17,68.42
"China, Hong Kong SAR",HKG,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1869.91,454.14
"China, Macao SAR",MAC,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,3906.51,1001.13
Colombia,COL,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,145,28.83
Comoros,COM,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,32.76,5.36
Congo,COG,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,48.32,8.23
Cook Islands,COK,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,437.24,94.18
Costa Rica,CRI,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,380.47,81.78
Côte d'Ivoire,CIV,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,56.62,10.06
Croatia,HRV,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,445.37,97.19
Cuba,CUB,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,272.22,57
Curaçao,CUW,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,679.43,152.66
Cyprus,CYP,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,968.97,224.12
Czechia,CZE,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,810.72,185.27
Democratic People's Republic of Korea,PRK,SEA,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,41.94,6.81
Democratic Republic of the Congo,COD,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,14.17,2.09
Denmark,DNK,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,2598.42,645.88
Djibouti,DJI,EMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,89.06,16.46
Dominica,DMA,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,185.97,37.33
Dominican Republic,DOM,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,208.57,42.79
Ecuador,ECU,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,154.88,30.7
Egypt,EGY,EMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,89.73,17.14
El Salvador,SLV,AMR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,98.66,18.73
Equatorial Guinea,GNQ,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,204.31,41.85
Eritrea,ERI,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,203.98,41.85
Estonia,EST,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,815.26,186.25
Eswatini,SWZ,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,86.84,16.35
Ethiopia,ETH,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,21.4,3.3
Fiji,FJI,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,131.34,25.76
Finland,FIN,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1989.55,484.98
France,FRA,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1526.36,365.03
French Polynesia,PYF,WPR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1526.36,365.03
Gabon,GAB,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,200.31,40.83
Gambia,GMB,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,17.69,2.67
Georgia,GEO,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,111.58,21.77
Germany,DEU,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,1865.03,452.7
Ghana,GHA,AFR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,56.61,10.07
Greece,GRC,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,596.5,132.93
Greenland,GRL,EUR,Isoniazid-based TPT serious adverse events treatment,c_saes_INH,2265.19,558.34
