country,iso3,who.region,resource,unit_cost,cost.m,cost.sd
Comoros,COM,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,48.88,30.58
Congo,COG,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,62.59,39.16
Cook Islands,COK,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,115.45,72.24
Costa Rica,CRI,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,66.3,41.48
Côte d'Ivoire,CIV,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,49.19,30.78
Croatia,HRV,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,56.01,35.05
Cuba,CUB,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,56.01,35.05
Curaçao,CUW,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,89.09,55.75
Cyprus,CYP,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,79.93,50.01
Czechia,CZE,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,62.96,39.4
Democratic People's Republic of Korea,PRK,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,79.79,49.92
Democratic Republic of the Congo,COD,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,56.84,35.56
Denmark,DNK,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,116.43,72.85
Djibouti,DJI,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,68.4,42.8
Dominica,DMA,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,72.22,45.19
Dominican Republic,DOM,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,46.78,29.27
Ecuador,ECU,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,59.34,37.13
Egypt,EGY,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,32.49,20.33
El Salvador,SLV,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,51.6,32.29
Equatorial Guinea,GNQ,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,45.97,28.76
Eritrea,ERI,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,41.89,26.21
Estonia,EST,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,70.1,43.86
Eswatini,SWZ,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,44.54,27.87
Ethiopia,ETH,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,44.62,27.92
Fiji,FJI,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,48.58,30.4
Finland,FIN,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,110.83,69.35
France,FRA,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,96.47,60.36
French Polynesia,PYF,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,96.47,60.36
Gabon,GAB,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,53.25,33.32
Gambia,GMB,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,39.89,24.96
Georgia,GEO,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,33.24,20.8
Germany,DEU,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,98.32,61.52
Ghana,GHA,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,48.04,30.06
Greece,GRC,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,71.7,44.86
Greenland,GRL,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,71.7,44.86
Grenada,GRD,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,70.32,44
Guam,GUM,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,70.32,44
Guatemala,GTM,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,60.03,37.56
Guinea,GIN,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,48.93,30.62
Guinea-Bissau,GNB,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,43.1,26.97
Guyana,GUY,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,40.75,25.5
Haiti,HTI,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,46.44,29.06
Honduras,HND,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,51.24,32.06
Hungary,HUN,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,55.48,34.72
Iceland,ISL,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,123.91,77.54
India,IND,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,34,21.27
Indonesia,IDN,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,37,23.15
Iran (Islamic Republic of),IRN,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,20.09,12.57
Iraq,IRQ,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,49.16,30.76
Ireland,IRL,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,103.37,64.68
Israel,ISR,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,120.3,75.27
Italy,ITA,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,87.41,54.69
Jamaica,JAM,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,58.4,36.54
Japan,JPN,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,111.19,69.58
Jordan,JOR,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,47.75,29.88
Kazakhstan,KAZ,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,39.12,24.48
Kenya,KEN,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,47.67,29.83
Kiribati,KIR,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,79.79,49.92
Kuwait,KWT,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,71.93,45.01
Kyrgyzstan,KGZ,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,27.29,17.08
Lao People's Democratic Republic,LAO,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,36.88,23.08
Latvia,LVA,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,63.53,39.75
Lebanon,LBN,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,45.95,28.75
Lesotho,LSO,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,41.33,25.86
Liberia,LBR,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,47.15,29.5
Libya,LBY,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,39.37,24.64
Lithuania,LTU,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,59.61,37.3
Luxembourg,LUX,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,113.03,70.73
Madagascar,MDG,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,35.91,22.47
Malawi,MWI,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,46.03,28.8
Malaysia,MYS,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,43.06,26.95
Maldives,MDV,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,62.53,39.13
Mali,MLI,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,42.41,26.53
Malta,MLT,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,75.5,47.24
Marshall Islands,MHL,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,111.98,70.07
Mauritania,MRT,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,36.74,22.99
Mauritius,MUS,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,48.47,30.33
Mexico,MEX,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,51.17,32.02
Micronesia (Federated States of),FSM,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,114.57,71.69
Monaco,MCO,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,40.41,25.29
Mongolia,MNG,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,38.23,23.92
Montenegro,MNE,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,43.15,27
Montserrat,MSR,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,115.45,72.24
Morocco,MAR,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,47.62,29.8
Mozambique,MOZ,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,39.95,25
Myanmar,MMR,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,33.72,21.1
Namibia,NAM,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,51.82,32.43
Nauru,NRU,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,89.94,56.28
Nepal,NPL,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,33.27,20.82
Netherlands,NLD,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,101.96,63.8
New Caledonia,NCL,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,101.96,63.8
New Zealand,NZL,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,108.22,67.71
Nicaragua,NIC,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,39.49,24.71
Niger,NER,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,51.67,32.33
Nigeria,NGA,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,46.68,29.21
Niue,NIU,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,115.45,72.24
North Macedonia,MKD,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,40.16,25.13
Northern Mariana Islands,MNP,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,40.16,25.13
Norway,NOR,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,122.94,76.93
Oman,OMN,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,62.27,38.96
Pakistan,PAK,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,28.26,17.68
Palau,PLW,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,93.97,58.8
Panama,PAN,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,52.9,33.1
Papua New Guinea,PNG,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,70.36,44.03
Paraguay,PRY,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,43.92,27.48
Peru,PER,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,59.55,37.26
Philippines,PHL,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,45.39,28.4
Poland,POL,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,52.75,33.01
Portugal,PRT,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,75.1,46.99
Puerto Rico,PRI,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,105.67,66.12
Qatar,QAT,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,65.21,40.8
Republic of Korea,KOR,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,84.3,52.75
Republic of Moldova,MDA,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,40.41,25.29
Romania,ROU,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,46.61,29.16
Russian Federation,RUS,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,41.44,25.93
Rwanda,RWA,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,41.61,26.03
Saint Kitts and Nevis,KNA,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,82.04,51.34
Saint Lucia,LCA,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,82.74,51.77
Saint Vincent and the Grenadines,VCT,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,65.98,41.29
Samoa,WSM,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,73.52,46
San Marino,SMR,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,86.89,54.37
Sao Tome and Principe,STP,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,58.29,36.47
Saudi Arabia,SAU,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,49.65,31.07
Senegal,SEN,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,49.34,30.87
Serbia,SRB,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,46.03,28.8
Seychelles,SYC,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,51.33,32.12
Sierra Leone,SLE,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,32.18,20.13
Singapore,SGP,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,70.07,43.85
Sint Maarten (Dutch part),SXM,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,93.03,58.21
Slovakia,SVK,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,69.48,43.48
Slovenia,SVN,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,73.42,45.94
Solomon Islands,SLB,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,99.55,62.29
Somalia,SOM,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,40.82,25.54
South Africa,ZAF,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,48.59,30.4
South Sudan,SSD,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,48.59,30.4
Spain,ESP,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,81.49,50.99
Sri Lanka,LKA,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,32.14,20.11
Sudan,SDN,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,16.2,10.14
Suriname,SUR,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,44.04,27.56
Sweden,SWE,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,109.87,68.75
Switzerland,CHE,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,140.13,87.68
Syrian Arab Republic,SYR,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,140.13,87.68
Tajikistan,TJK,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,25.71,16.09
Thailand,THA,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,45.51,28.48
Timor-Leste,TLS,SEA,Bedaquiline-based TPT monitoring,c_monit_BDQ,47.52,29.73
Togo,TGO,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,47.51,29.73
Tokelau,TKL,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,115.45,72.24
Tonga,TON,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,85.15,53.28
Trinidad and Tobago,TTO,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,70.96,44.4
Tunisia,TUN,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,37.35,23.37
Turkey,TUR,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,35.06,21.94
Turkmenistan,TKM,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,54.26,33.95
Turks and Caicos Islands,TCA,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,123.73,77.42
Tuvalu,TUV,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,102.8,64.32
Uganda,UGA,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,41.06,25.69
Ukraine,UKR,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,32.96,20.62
United Arab Emirates,ARE,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,71.14,44.51
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,103.55,64.79
United Republic of Tanzania,TZA,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,44.71,27.97
United States of America,USA,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,115.45,72.24
Uruguay,URY,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,78.19,48.93
Uzbekistan,UZB,EUR,Bedaquiline-based TPT monitoring,c_monit_BDQ,26.38,16.51
Vanuatu,VUT,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,110.24,68.98
Venezuela (Bolivarian Republic of),VEN,AMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,110.24,68.98
Viet Nam,VNM,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,37.18,23.26
Wallis and Futuna Islands,WLF,WPR,Bedaquiline-based TPT monitoring,c_monit_BDQ,115.45,72.24
Yemen,YEM,EMR,Bedaquiline-based TPT monitoring,c_monit_BDQ,65.73,41.13
Zambia,ZMB,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,35.17,22.01
Zimbabwe,ZWE,AFR,Bedaquiline-based TPT monitoring,c_monit_BDQ,44.99,28.15
Afghanistan,AFG,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,12.44,3.43
Albania,ALB,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,26.62,6.58
Algeria,DZA,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,18.57,4.58
American Samoa,ASM,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,27.23,7.56
Andorra,AND,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,53.32,20.76
Angola,AGO,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,16.65,4.24
Anguilla,AIA,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,136.81,47.03
Antigua and Barbuda,ATG,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,78.04,22.92
Argentina,ARG,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,33.39,8.71
Armenia,ARM,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,21.5,5.29
Aruba,ABW,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,113.83,40.99
Australia,AUS,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,208.94,86.09
Austria,AUT,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,176.55,71.58
Azerbaijan,AZE,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,19.46,4.79
Bahamas,BHS,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,128.7,45.65
Bahrain,BHR,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,65.14,21.87
Bangladesh,BGD,SEA,Isoniazid-based TPT adverse events treatment,c_aes_INH,22.36,5.67
Barbados,BRB,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,117.15,34.86
Belarus,BLR,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,23.78,5.97
Belgium,BEL,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,164.63,65.49
Belize,BLZ,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,46.43,11.43
Benin,BEN,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,20.17,5.27
Bermuda,BMU,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,521.23,251.09
Bhutan,BTN,SEA,Isoniazid-based TPT adverse events treatment,c_aes_INH,16.95,4.19
Bolivia (Plurinational State of),BOL,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,23.5,5.81
Bosnia and Herzegovina,BIH,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,28.41,7.1
Botswana,BWA,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,30.14,7.61
Brazil,BRA,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,34.96,8.84
British Virgin Islands,VGB,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,34.96,8.84
Brunei Darussalam,BRN,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,59.65,20.92
Bulgaria,BGR,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,35.79,9.63
Burkina Faso,BFA,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,19.19,5.16
Burundi,BDI,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,17.7,4.99
Cabo Verde,CPV,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,29.9,7.4
Cambodia,KHM,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,19.07,4.93
Cameroon,CMR,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,22.13,5.73
Canada,CAN,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,169.22,66.82
Cayman Islands,CYM,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,375.78,173.66
Central African Republic,CAF,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,24.77,6.85
Chad,TCD,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,19.77,5.4
Chile,CHL,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,51.9,14.9
China,CHN,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,54.11,14.71
"China, Hong Kong SAR",HKG,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,153.8,61.74
"China, Macao SAR",MAC,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,196.32,89.76
Colombia,COL,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,25.98,6.43
Comoros,COM,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,23.4,6.08
Congo,COG,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,31.3,7.94
Cook Islands,COK,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,99.16,28.61
Costa Rica,CRI,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,54.27,15.23
Côte d'Ivoire,CIV,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,25.24,6.33
Croatia,HRV,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,48.65,14.12
Cuba,CUB,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,40.95,10.82
Curaçao,CUW,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,91.82,29.35
Cyprus,CYP,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,96.99,33.73
Czechia,CZE,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,70.32,23.46
Democratic People's Republic of Korea,PRK,SEA,Isoniazid-based TPT adverse events treatment,c_aes_INH,39.01,10.01
Democratic Republic of the Congo,COD,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,25.25,6.94
Denmark,DNK,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,238.79,102.01
Djibouti,DJI,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,37.72,9.3
Dominica,DMA,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,47.12,11.86
Dominican Republic,DOM,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,31.6,8.06
Ecuador,ECU,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,36.98,9.19
Egypt,EGY,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,18.05,4.45
El Salvador,SLV,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,29.11,7.16
Equatorial Guinea,GNQ,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,30.87,7.85
Eritrea,ERI,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,28.14,7.16
Estonia,EST,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,78.47,26.21
Eswatini,SWZ,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,24.55,6.05
Ethiopia,ETH,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,20.53,5.48
Fiji,FJI,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,29.15,7.19
Finland,FIN,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,195.29,79.35
France,FRA,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,147.22,56.67
French Polynesia,PYF,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,147.22,56.67
Gabon,GAB,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,35.54,9.02
Gambia,GMB,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,18.11,4.89
Georgia,GEO,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,19.28,4.74
Germany,DEU,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,167.2,67.08
Ghana,GHA,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,24.65,6.19
Greece,GRC,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,69.95,21.69
Greenland,GRL,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,136.02,56.68
Grenada,GRD,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,52.63,14.07
Guam,GUM,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,105.05,40.09
Guatemala,GTM,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,35.47,8.73
Guinea,GIN,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,23.02,6.05
Guinea-Bissau,GNB,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,19.46,5.27
Guyana,GUY,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,27.14,6.88
Haiti,HTI,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,21.82,5.74
Honduras,HND,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,26.43,6.62
Hungary,HUN,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,51.41,15.49
Iceland,ISL,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,248.98,105.68
India,IND,SEA,Isoniazid-based TPT adverse events treatment,c_aes_INH,16.91,4.3
Indonesia,IDN,SEA,Isoniazid-based TPT adverse events treatment,c_aes_INH,20.96,5.16
Iran (Islamic Republic of),IRN,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,10.28,2.58
Iraq,IRQ,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,28.32,6.97
Ireland,IRL,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,268.58,122.57
Israel,ISR,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,197.04,77.96
Italy,ITA,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,117.37,42.79
Jamaica,JAM,AMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,34.62,8.53
Japan,JPN,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,171.09,66.07
Jordan,JOR,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,27.71,6.82
Kazakhstan,KAZ,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,28.55,7.54
Kenya,KEN,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,23.6,6.02
Kiribati,KIR,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,39.01,10.01
Kuwait,KWT,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,97.85,35.88
Kyrgyzstan,KGZ,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,12.82,3.37
Lao People's Democratic Republic,LAO,WPR,Isoniazid-based TPT adverse events treatment,c_aes_INH,19.32,4.81
Latvia,LVA,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,61.89,19.17
Lebanon,LBN,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,27.58,6.81
Lesotho,LSO,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,18.9,5.07
Liberia,LBR,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,21,5.76
Libya,LBY,EMR,Isoniazid-based TPT adverse events treatment,c_aes_INH,22.08,5.43
Lithuania,LTU,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,61.91,19.87
Luxembourg,LUX,EUR,Isoniazid-based TPT adverse events treatment,c_aes_INH,368.62,177.28
Madagascar,MDG,AFR,Isoniazid-based TPT adverse events treatment,c_aes_INH,15.86,4.38
